2014-11-16 20:30:33,2014-12-07,2015-01-16,976,57600.0,29069.0
2014-11-16 20:30:47,2014-12-07,2015-01-17,976,59040.0,29069.0
2014-11-16 20:31:00,2014-12-07,2015-01-18,892,60480.0,29069.0
2014-11-16 20:31:13,2014-12-07,2015-01-19,892,61920.0,29069.0
2014-11-16 20:31:26,2014-12-07,2015-01-20,892,63360.0,29069.0
2014-11-16 20:31:39,2014-12-07,2015-01-21,892,64800.0,29068.0
2014-11-16 20:31:51,2014-12-07,2015-01-22,892,66240.0,29068.0
2014-11-16 20:32:05,2014-12-07,2015-01-23,976,67680.0,29068.0
2014-11-16 20:32:21,2014-12-07,2015-01-24,929,69120.0,29068.0
2014-11-16 20:32:34,2014-12-07,2015-01-25,892,70560.0,29067.0
2014-11-16 20:32:47,2014-12-07,2015-01-26,892,72000.0,29067.0
2014-11-16 20:33:00,2014-12-07,2015-01-27,892,73440.0,29067.0
2014-11-16 20:33:13,2014-12-07,2015-01-28,984,74880.0,29067.0
2014-11-16 20:33:26,2014-12-07,2015-01-29,929,76320.0,29067.0
2014-11-16 20:33:41,2014-12-07,2015-01-30,976,77760.0,29066.0
2014-11-16 20:33:55,2014-12-07,2015-01-31,892,79200.0,29066.0
2014-11-16 20:34:09,2014-12-08,2015-01-01,1077,34560.0,30506.0
2014-11-16 20:34:22,2014-12-08,2015-01-02,1380,36000.0,30506.0
2014-11-16 20:34:34,2014-12-08,2015-01-03,1306,37440.0,30505.0
2014-11-16 20:34:48,2014-12-08,2015-01-04,1320,38880.0,30505.0
2014-11-16 20:35:01,2014-12-08,2015-01-05,1195,40320.0,30505.0
2014-11-16 20:35:14,2014-12-08,2015-01-06,1111,41760.0,30505.0
2014-11-16 20:35:27,2014-12-08,2015-01-07,1111,43200.0,30505.0
2014-11-16 20:35:42,2014-12-08,2015-01-08,1128,44640.0,30504.0
2014-11-16 20:35:55,2014-12-08,2015-01-09,1111,46080.0,30504.0
2014-11-16 20:36:09,2014-12-08,2015-01-10,1215,47520.0,30504.0
2014-11-16 20:36:24,2014-12-08,2015-01-11,1053,48960.0,30504.0
2014-11-16 20:36:37,2014-12-08,2015-01-12,983,50400.0,30503.0
2014-11-16 20:36:52,2014-12-08,2015-01-13,983,51840.0,30503.0
2014-11-16 20:37:05,2014-12-08,2015-01-14,983,53280.0,30503.0
2014-11-16 20:37:18,2014-12-08,2015-01-15,1060,54720.0,30503.0
2014-11-16 20:37:32,2014-12-08,2015-01-16,1060,56160.0,30502.0
2014-11-16 20:37:45,2014-12-08,2015-01-17,1060,57600.0,30502.0
2014-11-16 20:37:58,2014-12-08,2015-01-18,776,59040.0,30502.0
2014-11-16 20:38:11,2014-12-08,2015-01-19,965,60480.0,30502.0
2014-11-16 20:38:23,2014-12-08,2015-01-20,776,61920.0,30502.0
2014-11-16 20:38:36,2014-12-08,2015-01-21,776,63360.0,30501.0
2014-11-16 20:38:50,2014-12-08,2015-01-22,983,64800.0,30501.0
2014-11-16 20:39:03,2014-12-08,2015-01-23,776,66240.0,30501.0
2014-11-16 20:39:18,2014-12-08,2015-01-24,1023,67680.0,30501.0
2014-11-16 20:39:32,2014-12-08,2015-01-25,776,69120.0,30500.0
2014-11-16 20:39:47,2014-12-08,2015-01-26,983,70560.0,30500.0
2014-11-16 20:40:01,2014-12-08,2015-01-27,776,72000.0,30500.0
2014-11-16 20:40:14,2014-12-08,2015-01-28,776,73440.0,30500.0
2014-11-16 20:40:29,2014-12-08,2015-01-29,987,74880.0,30500.0
2014-11-16 20:40:41,2014-12-08,2015-01-30,776,76320.0,30499.0
2014-11-16 20:40:55,2014-12-08,2015-01-31,983,77760.0,30499.0
2014-11-16 20:41:07,2014-12-09,2015-01-01,988,33120.0,31939.0
2014-11-16 20:41:21,2014-12-09,2015-01-02,1418,34560.0,31939.0
2014-11-16 20:41:35,2014-12-09,2015-01-03,1206,36000.0,31938.0
2014-11-16 20:41:50,2014-12-09,2015-01-04,1320,37440.0,31938.0
2014-11-16 20:42:06,2014-12-09,2015-01-05,1195,38880.0,31938.0
2014-11-16 20:42:20,2014-12-09,2015-01-06,1147,40320.0,31938.0
2014-11-16 20:42:35,2014-12-09,2015-01-07,1128,41760.0,31937.0
2014-11-16 20:42:50,2014-12-09,2015-01-08,988,43200.0,31937.0
2014-11-16 20:43:03,2014-12-09,2015-01-09,1147,44640.0,31937.0
2014-11-16 20:43:17,2014-12-09,2015-01-10,991,46080.0,31937.0
2014-11-16 20:43:31,2014-12-09,2015-01-11,1128,47520.0,31936.0
2014-11-16 20:43:43,2014-12-09,2015-01-12,1066,48960.0,31936.0
2014-11-16 20:43:56,2014-12-09,2015-01-13,906,50400.0,31936.0
2014-11-16 20:44:10,2014-12-09,2015-01-14,1060,51840.0,31936.0
2014-11-16 20:44:22,2014-12-09,2015-01-15,906,53280.0,31936.0
2014-11-16 20:44:36,2014-12-09,2015-01-16,906,54720.0,31935.0
2014-11-16 20:44:48,2014-12-09,2015-01-17,906,56160.0,31935.0
2014-11-16 20:45:00,2014-12-09,2015-01-18,874,57600.0,31935.0
2014-11-16 20:45:16,2014-12-09,2015-01-19,986,59040.0,31935.0
2014-11-16 20:45:29,2014-12-09,2015-01-20,874,60480.0,31935.0
2014-11-16 20:45:41,2014-12-09,2015-01-21,847,61920.0,31934.0
2014-11-16 20:45:55,2014-12-09,2015-01-22,906,63360.0,31934.0
2014-11-16 20:46:08,2014-12-09,2015-01-23,906,64800.0,31934.0
2014-11-16 20:46:21,2014-12-09,2015-01-24,906,66240.0,31934.0
2014-11-16 20:46:35,2014-12-09,2015-01-25,820,67680.0,31933.0
2014-11-16 20:46:49,2014-12-09,2015-01-26,820,69120.0,31933.0
2014-11-16 20:47:02,2014-12-09,2015-01-27,820,70560.0,31933.0
2014-11-16 20:47:17,2014-12-09,2015-01-28,820,72000.0,31933.0
2014-11-16 20:47:35,2014-12-09,2015-01-29,847,73440.0,31932.0
2014-11-16 20:47:49,2014-12-09,2015-01-30,847,74880.0,31932.0
2014-11-16 20:48:01,2014-12-09,2015-01-31,906,76320.0,31932.0
2014-11-16 20:48:17,2014-12-10,2015-01-01,1083,31680.0,33372.0
2014-11-16 20:48:31,2014-12-10,2015-01-02,1396,33120.0,33371.0
2014-11-16 20:48:44,2014-12-10,2015-01-03,1322,34560.0,33371.0
2014-11-16 20:48:57,2014-12-10,2015-01-04,1370,36000.0,33371.0
2014-11-16 20:49:11,2014-12-10,2015-01-05,1245,37440.0,33371.0
2014-11-16 20:49:24,2014-12-10,2015-01-06,1165,38880.0,33371.0
2014-11-16 20:49:38,2014-12-10,2015-01-07,1146,40320.0,33370.0
2014-11-16 20:49:52,2014-12-10,2015-01-08,1146,41760.0,33370.0
2014-11-16 20:50:05,2014-12-10,2015-01-09,1165,43200.0,33370.0
2014-11-16 20:50:18,2014-12-10,2015-01-10,1295,44640.0,33370.0
2014-11-16 20:50:31,2014-12-10,2015-01-11,1107,46080.0,33369.0
2014-11-16 20:50:45,2014-12-10,2015-01-12,929,47520.0,33369.0
2014-11-16 20:50:58,2014-12-10,2015-01-13,929,48960.0,33369.0
2014-11-16 20:51:12,2014-12-10,2015-01-14,929,50400.0,33369.0
2014-11-16 20:51:29,2014-12-10,2015-01-15,1021,51840.0,33369.0
2014-11-16 20:51:42,2014-12-10,2015-01-16,1021,53280.0,33368.0
2014-11-16 20:51:56,2014-12-10,2015-01-17,1021,54720.0,33368.0
2014-11-16 20:52:09,2014-12-10,2015-01-18,806,56160.0,33368.0
2014-11-16 20:52:23,2014-12-10,2015-01-19,929,57600.0,33368.0
2014-11-16 20:52:36,2014-12-10,2015-01-20,806,59040.0,33367.0
2014-11-16 20:52:51,2014-12-10,2015-01-21,806,60480.0,33367.0
2014-11-16 20:53:04,2014-12-10,2015-01-22,929,61920.0,33367.0
2014-11-16 20:53:16,2014-12-10,2015-01-23,806,63360.0,33367.0
2014-11-16 20:53:28,2014-12-10,2015-01-24,966,64800.0,33367.0
2014-11-16 20:53:42,2014-12-10,2015-01-25,806,66240.0,33366.0
2014-11-16 20:53:55,2014-12-10,2015-01-26,929,67680.0,33366.0
2014-11-16 20:54:07,2014-12-10,2015-01-27,806,69120.0,33366.0
2014-11-16 20:54:19,2014-12-10,2015-01-28,806,70560.0,33366.0
2014-11-16 20:54:37,2014-12-10,2015-01-29,966,72000.0,33365.0
2014-11-16 20:54:51,2014-12-10,2015-01-30,806,73440.0,33365.0
2014-11-16 20:55:05,2014-12-10,2015-01-31,929,74880.0,33365.0
2014-11-16 20:55:18,2014-12-11,2015-01-01,1104,30240.0,34805.0
2014-11-16 20:55:30,2014-12-11,2015-01-02,1456,31680.0,34805.0
2014-11-16 20:56:00,2014-12-11,2015-01-03,1129,33120.0,34804.0
2014-11-16 20:56:12,2014-12-11,2015-01-04,1395,34560.0,34804.0
2014-11-16 20:56:25,2014-12-11,2015-01-05,1270,36000.0,34804.0
2014-11-16 20:56:40,2014-12-11,2015-01-06,1173,37440.0,34803.0
2014-11-16 20:57:00,2014-12-11,2015-01-07,1146,38880.0,34803.0
2014-11-16 20:57:15,2014-12-11,2015-01-08,1146,40320.0,34803.0
2014-11-16 20:57:28,2014-12-11,2015-01-09,1182,41760.0,34803.0
2014-11-16 20:57:40,2014-12-11,2015-01-10,1271,43200.0,34802.0
2014-11-16 20:57:53,2014-12-11,2015-01-11,1137,44640.0,34802.0
2014-11-16 20:58:07,2014-12-11,2015-01-12,929,46080.0,34802.0
2014-11-16 20:58:20,2014-12-11,2015-01-13,929,47520.0,34802.0
2014-11-16 20:58:35,2014-12-11,2015-01-14,892,48960.0,34801.0
2014-11-16 20:58:50,2014-12-11,2015-01-15,1021,50400.0,34801.0
2014-11-16 20:59:04,2014-12-11,2015-01-16,1021,51840.0,34801.0
